Timestamp,Transacao ID,Data,Valor,Bandeira,Banco Emissor,Mensagem Processamento,Status Transacao
2024-01-15 12:09:21,8f1b-d798a928d452,1705320561681,700,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:21,8690-56cf8b9e1ef1,1705320561387,495,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:09:21,93e8-be3a7f3e729b,1705320561276,1000,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:09:21,b2cb-b12f6cd89e52,1705320561158,5500,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:20,91ec-b2631678323f,1705320560890,3150,mastercard,BANCO PAN SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:09:20,9e86-760a51a7ef2b,1705320560758,8000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:20,bcc6-a27b5b8c3e9d,1705320560399,5500,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:20,9ec7-c8ede3c0ef01,1705320560312,166500,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:19,a3b7-519549cbabc6,1705320559732,495,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:09:18,945c-f8cf54e933a9,1705320558844,17711,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:09:18,a8e3-75bd214a5e14,1705320558797,154511,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:09:18,87ae-ea28482b90b7,1705320558341,1990,visa,Banco do Brasil S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:18,ac07-04e8157c60ff,1705320558034,1301400,visa,"",TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:18,9662-b05f8d2ac8e4,1705320558030,5900,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:09:17,a4df-9b7c6e690845,1705320557388,8374,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:17,a6ab-5e04d0ac6dff,1705320557143,16842,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:17,b173-7221234f571f,1705320557090,5692,visa,Banco Bradescard S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:09:16,88d3-b599080d5670,1705320556840,14000,mastercard,BANCO COOPERATIVO SICREDI SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:16,b76c-0c6a737c45ea,1705320556295,84208,visa,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:09:15,a19a-14391150dbdd,1705320555318,18571,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:09:13,9106-a1e5bfa16bc8,1705320553531,4500,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:09:12,9744-55928dbdad99,1705320552532,16842,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:12,8985-8894832b52d8,1705320552428,296695,visa,Banco XP S.A.,SUCESSO,PAID
2024-01-15 12:09:12,8cc4-a1cc80875a07,1705320552391,8284,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:09:12,8cfa-3eca85beb99d,1705320552227,17500,mastercard,BANCO CSF S/A,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:11,881e-2febf8883212,1705320551952,18000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:11,924c-b9378c4b6fd1,1705320551872,10990,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:09:11,b0a2-c4ca91f33185,1705320551641,6990,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:09:11,8aac-cb2e37c14107,1705320551617,32052,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:11,813d-032935c18335,1705320551201,495,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:09:11,a74b-22c4f1f53dc3,1705320551183,2000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:10,a797-7eae1ab7af57,1705320550390,11790,visa,Caixa Economica Federal,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:10,82bb-41b0600b6886,1705320550207,5230,mastercard,BANCO C6 SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:09,adce-729e8faa3c81,1705320549971,5990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:09,8212-567bd1e79c5b,1705320549912,14330,mastercard,"WILL FINANCEIRA S.A. CREDITO,",SUCESSO,PAID
2024-01-15 12:09:09,b5f7-c83185214a01,1705320549732,990,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:09:09,b0a5-2167fcef8a79,1705320549398,2520,mastercard,BANCO DE BRASILIA S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:08,aabb-c2d5a9c6c8d6,1705320548557,58173,visa,Banco Bradesco S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:09:08,ab6a-b29b66f3fd18,1705320548307,18717,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:09:07,8ceb-61b916146389,1705320547971,469858,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:09:07,8665-7446b5114293,1705320547417,12790,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:09:07,96f0-70ea288abbc2,1705320547362,16842,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:07,877d-102e534a3052,1705320547049,150000,mastercard,BANCO DO ESTADO DO RIO GRANDE,SUCESSO,PAID
2024-01-15 12:09:06,8142-57706b23ec12,1705320546721,132086,mastercard,"WILL FINANCEIRA S.A. CREDITO,",VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:09:06,8b45-554fc20155aa,1705320546615,2000,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:09:06,b437-7ddae3b76962,1705320546316,3000,visa,Banco Bradescard S.A.,SUCESSO,PAID
2024-01-15 12:09:05,9829-c4b3557815cd,1705320545963,9936,mastercard,BANCO C6 SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:09:05,951c-67c92fafc6b6,1705320545214,26390,visa,Neon Pagamentos S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:05,863b-e521d0be5a1b,1705320545192,103490,visa,Empresa Brasileira de Beneficios e Pagamentos Ltda.,NAO AUTORIZADA,DECLINED
2024-01-15 12:09:04,a3b6-dce340961c77,1705320544968,18165,mastercard,BANCO COOPERATIVO SICOOB S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:09:03,9ef0-74dba4404340,1705320543965,5129,mastercard,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:09:03,8eec-5273115076e0,1705320543038,2500,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:02,8d86-077fd1069daf,1705320542609,115625,visa,Banco Bradescard S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:09:02,a46e-7bede4c5027d,1705320542450,6600,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:02,b593-7b887af71263,1705320542427,495,elo,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:09:01,8f45-f4f336ebe11a,1705320541934,495,elo,Banco do Brasil SA,SUCESSO,PAID
2024-01-15 12:09:01,b00b-8d792055a822,1705320541616,20310,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:09:00,a2c0-d9d91b5c3a41,1705320540504,34258,mastercard,NU PAGAMENTOS SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:08:59,bf7b-0e3f0b9cddc1,1705320539966,45000,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:59,b482-263fcf2fd7cb,1705320539479,9645,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:59,8501-9b7cea5f3683,1705320539203,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:58,ae81-c74f23144dfe,1705320538858,10000,visa,Novo Banco S.A.,SUCESSO,PAID
2024-01-15 12:08:58,9ae2-e9ec70881984,1705320538709,495,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:08:58,92ec-05f80ecb95eb,1705320538327,200000,visa,Banco Santander S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:08:57,91d3-85f6f8ae5599,1705320537396,5000,mastercard,BANCO DE BRASILIA S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:57,833b-06bf21c6d1cb,1705320537221,495,mastercard,NU PAGAMENTOS SA,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:56,841f-4f0c456e8cf7,1705320536923,11520,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:56,806b-bdaabed74468,1705320536597,47832,visa,Banco Santander S.A.,DESBLOQUEIE O CARTAO,DECLINED
2024-01-15 12:08:56,93b6-c8aa16584213,1705320536450,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:56,97a5-796bc6907eb5,1705320536011,3000,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:08:55,a3ca-54911b93083e,1705320535765,19999,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:55,816e-5996cc489e44,1705320535564,5500,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:55,8c13-4b581b4b1218,1705320535388,9835,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:55,914d-82d7ab068772,1705320535314,200,visa,Itau Unibanco Holding S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:55,93b1-1ac0d984800d,1705320535297,63000,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:08:54,8213-070584f2f719,1705320534581,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:54,8867-4aa6856ae054,1705320534271,14205,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:08:53,b265-770d939ad8cb,1705320533834,5990,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:53,8063-ab5f8d2ea970,1705320533494,22990,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:53,ae86-6706f30615cd,1705320533073,700000,elo,Voxcred Administradora de Cartoes Servic,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:08:53,a642-256e764db36f,1705320533027,66500,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:53,879f-a67b8303d379,1705320533018,90927,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:52,99b0-576846bc3ef3,1705320532935,8329,visa,Itau Unibanco Holding S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:52,8adb-c664e9bbc966,1705320532437,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:52,a7e6-637c2a68fa83,1705320532029,1030,visa,Banco Santander S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:51,a713-bec695399393,1705320531949,33910,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:08:51,bf25-29bb3d553f5e,1705320531779,1030,visa,Banco Santander S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:51,aa0f-c4ab36d649c8,1705320531662,9634,mastercard,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:51,9739-7e3227ecfdf3,1705320531439,1030,visa,Banco Santander S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:51,9610-52c535d11f19,1705320531343,12411,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:51,a151-eef0dfd5bff3,1705320531196,3840,visa,Banco Bradescard S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:49,94fa-82c85c96584d,1705320529957,30000,visa,"",SUCESSO,PAID
2024-01-15 12:08:49,9bb0-1289da4e6a44,1705320529834,700,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:08:49,a4b9-5f6b3c4c1ee4,1705320529832,10349,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:49,9395-329f24afa796,1705320529591,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:48,a537-bf8bea254c06,1705320528450,11100,mastercard,BANCO INTER S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:48,a5f0-72091504208a,1705320528322,10526,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:48,a329-532f7beef97b,1705320528195,1552,visa,"",TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:48,8663-49c001d9aa2a,1705320528051,28599,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:47,b9b1-26be3e4ca4c6,1705320527538,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:46,afb0-1ee9ee98517a,1705320526891,11000,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:08:46,9de8-a927686175cf,1705320526843,16842,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:46,8d96-44b1c3c87fde,1705320526751,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:46,a2e8-778320e5b17d,1705320526707,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:46,80c2-2b76da1142f2,1705320526383,5500,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:46,9da5-722e7a1653c0,1705320526316,12250,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:46,b84a-2d2ee057894d,1705320526059,7450,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:45,853a-3ceaa6952303,1705320525101,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:44,9274-c4aa2a6871de,1705320524878,94730,mastercard,BANCO CSF S/A,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:44,90ed-321e3d346856,1705320524715,5200,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:44,9e78-7e5dc806ff09,1705320524631,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:44,82c2-5b41f04c632f,1705320524612,1990,visa,Banco do Brasil S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:44,b119-9980909caa9a,1705320524274,1299,mastercard,BANCO BMG S/A,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:08:44,a242-842a135d31d2,1705320524247,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:44,abb9-68d440f5a152,1705320524169,13925,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:43,8a2b-8194d4c8423e,1705320523991,18000,elo,Caixa Economica Federal,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:08:43,9dde-2c8af98c942c,1705320523855,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:43,b1f8-ccf6e9d1bd84,1705320523192,495,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:08:42,b836-7ec3293f0183,1705320522844,117580,visa,Banco Bradescard S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:42,9a82-cd4b67dc65cd,1705320522361,204557,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:08:42,a666-f5d70c899118,1705320522273,18717,visa,Banco Santander S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:42,a814-7f82e05c9453,1705320522159,12010,visa,Credz Administradora de Cartoes S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:42,be4e-fbab7b40ad88,1705320522074,1500,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:41,a755-28eeb3c06cf1,1705320521974,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:41,ac1b-86840497bffa,1705320521895,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:41,9efa-93eb1ebc37d0,1705320521598,104823,mastercard,NU PAGAMENTOS SA,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:41,88d3-54cedeebcb7a,1705320521204,10940,mastercard,BANCO INTER S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:08:40,909e-853bae42717b,1705320520826,13240,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:40,8251-12e242e24b09,1705320520762,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:38,a294-58bc92bf871b,1705320518785,1990,visa,Banco do Estado do Rio Grande do Sul S/A,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:38,b665-0e8c09a1c290,1705320518317,69162,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:38,9e71-5aa8cf4f5b40,1705320518269,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:38,b5fc-6df07e84e477,1705320518227,3500,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:38,bf31-6d3a5fa31a11,1705320518165,3000,visa,Banco Cooperativo Sicredi S.A.,SUCESSO,PAID
2024-01-15 12:08:38,8774-68dd0b35bcf5,1705320518007,6539,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:37,bab5-ad2ddfb7a7da,1705320517942,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:37,8541-156f41449a8e,1705320517595,495,mastercard,BANCO BRADESCO S.A.,SUCESSO,PAID
2024-01-15 12:08:37,82da-b777e5fc9a75,1705320517474,1990,visa,Banco Bradesco S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:08:37,b2d3-79034fb971d5,1705320517323,5000,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:08:37,8e41-a61778402bb9,1705320517111,382965,visa,Banco Bradesco S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:37,9ec7-ced5d0e288aa,1705320517033,9645,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:36,89aa-cdda27d2076d,1705320516850,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:36,ad9a-60dae6014970,1705320516793,101793,mastercard,"BANCO DO BRASIL, S.A.",SUCESSO,PAID
2024-01-15 12:08:36,a205-844a756d8458,1705320516727,28000,visa,Brasil Card Meios de Pagamentos Ltda.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:08:35,a115-ea10f79a53cb,1705320515451,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:35,a096-10d3e3ded4d2,1705320515345,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:34,b923-3213e586f331,1705320514490,13636,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:33,a762-9e76a191a57e,1705320513984,25599,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:33,b00b-950b2a5489d8,1705320513859,600,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:33,827b-81080a358cfa,1705320513822,103765,visa,Banco Santander S.A.,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:33,b61d-b71afe690e6c,1705320513737,896,visa,Mercado Pago Instituicao de Pagamento Ltda.,SUCESSO,PAID
2024-01-15 12:08:33,b38c-9a701a3a210e,1705320513718,100,visa,"",NAO AUTORIZADO PELO EMISSOR DO CARTAO,DECLINED
2024-01-15 12:08:33,b4a5-b412b8dc94b3,1705320513286,22990,mastercard,BANCO SANTANDER (BRASIL) S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:32,9eea-6d00b6318375,1705320512969,23083,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:32,94e4-2e9681742f6d,1705320512754,13636,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:32,a9fc-eb1c4aeced91,1705320512621,9990,visa,Portoseg S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:08:32,8a74-2d7f2bac40c9,1705320512617,25000,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:08:32,b71e-96ec5832ca04,1705320512616,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:32,801a-e05b62a59328,1705320512424,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:32,abec-eeb9a3dd9b6a,1705320512219,7990,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:08:32,b0d8-ab8bfa1ce7df,1705320512110,1299,visa,Calcard S.A. - Instituicao de Pagamentos,NAO AUTORIZADA,DECLINED
2024-01-15 12:08:31,9610-e660ecc3a98c,1705320511535,11062,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:08:31,8f2d-e98b31f43ed1,1705320511053,12411,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:08:30,ad09-9e8ab17d8a32,1705320510783,1820,visa,"",TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:30,8127-ee9b4fce16a7,1705320510707,495,elo,Banco do Brasil SA,SUCESSO,PAID
2024-01-15 12:08:30,8eed-2f639e661ea6,1705320510439,5000,mastercard,BANCO DE BRASILIA S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:30,bd55-f17668702050,1705320510057,4889,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:29,9c15-081669fdb50f,1705320509606,100000,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:29,bc80-1226a91487d7,1705320509550,116300,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:29,9a5a-5325d1e6087c,1705320509284,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:29,adab-5e5727cd6b7f,1705320509100,65489,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:28,834b-87765ebdc945,1705320508970,18459,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:28,ba23-bac0d60451f9,1705320508787,100,mastercard,PAGSEGURO INTERNET LTDA,SUCESSO,PAID
2024-01-15 12:08:28,b6a1-64e6436febe1,1705320508726,2980,visa,Banco do Brasil S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:28,8c49-080eac4d06d4,1705320508696,22680,mastercard,FORTBRASIL INSTITUIC?O DE PAGA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:28,832d-5f07ba11dea6,1705320508604,9990,visa,Mercado Pago Instituicao de Pagamento Ltda.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:08:28,b4c3-67392f587cc1,1705320508311,9048,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:08:28,954c-62af3574a66b,1705320508213,1000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:28,a5d3-a0d951389756,1705320508206,1990,visa,Itau Unibanco Holding S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:08:27,9093-cf52c52fa8c5,1705320507351,9900,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:08:27,80f6-dec40b05b583,1705320507257,1863,mastercard,BANCO AGIBANK S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:08:27,b870-d91cd3f8e513,1705320507138,100000,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:26,badb-d4304b17afc4,1705320506551,22900,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:08:26,bbd7-ece9a18190bd,1705320506414,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:26,ab97-170f76f6acef,1705320506376,21754,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:08:26,9e44-fa8b869bb7ff,1705320506272,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:25,936e-b8890d000113,1705320505821,25375,visa,Neon Pagamentos S.A.,SUCESSO,PAID
2024-01-15 12:08:25,9d58-1732f0428446,1705320505166,2490,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:25,a2df-1b2da1347d01,1705320505142,999,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:08:25,b938-0ac5366d18fe,1705320505101,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:08:24,ba9c-272772e6c374,1705320504598,100000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
