,timestamp,transacao_id,data,valor,bandeira,banco_emissor,mensagem_processamento,status_transacao,reference_month,part_of_day,year,month,day,day_name,hour,minutes
879,2024-01-15 12:10:13,aa7f-c77a0d337109,1705320613483,192708,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
880,2024-01-15 12:10:13,a6ec-82f69d37ca56,1705320613378,32118,VISA,CALCARD S.A. - INSTITUICAO DE PAGAMENTOS,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
881,2024-01-15 12:10:12,aeb9-109c6253d81b,1705320612714,5990,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
882,2024-01-15 12:10:12,92df-3fd1e50a501a,1705320612558,13841,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
883,2024-01-15 12:10:12,a153-ffd9ca915d70,1705320612002,5000,MASTERCARD,BANCO INTER S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
884,2024-01-15 12:10:11,bdad-65fe49ecd858,1705320611733,9990,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
885,2024-01-15 12:10:11,80ae-6001664b02fa,1705320611466,189,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
886,2024-01-15 12:10:11,8645-c8aaad4a4e49,1705320611168,11000,VISA,BANCO BRADESCARD S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
887,2024-01-15 12:10:10,9512-db96fbb3ec70,1705320610930,38247,MASTERCARD,ITAU UNIBANCO S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
888,2024-01-15 12:10:10,841e-47e316443beb,1705320610818,5500,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
889,2024-01-15 12:10:10,b670-a050700c5e13,1705320610718,2990,VISA,BANCO COOPERATIVO SICOOB S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
890,2024-01-15 12:10:10,9d07-ae2659265bca,1705320610472,495,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
891,2024-01-15 12:10:10,9548-dbbce7cedb47,1705320610462,10900,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
892,2024-01-15 12:10:10,9575-df4f6356fe1d,1705320610278,13846,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
893,2024-01-15 12:10:10,a06f-8acbe24dbab2,1705320610104,14990,MASTERCARD,BANCO COOPERATIVO SICOOB S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
894,2024-01-15 12:10:09,9020-bb665d82cd10,1705320609629,495,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
895,2024-01-15 12:10:09,8fcf-aae6146b019e,1705320609450,1990,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
896,2024-01-15 12:10:09,a13b-b5377b13eeec,1705320609336,1990,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
897,2024-01-15 12:10:09,88bd-982eda3b7304,1705320609080,6600,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
898,2024-01-15 12:10:08,88b4-f4bb030f5e7e,1705320608668,1990,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
899,2024-01-15 12:10:08,9f8e-3ffaaf206a69,1705320608417,5000,VISA,BANCO COOPERATIVO SICREDI S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
900,2024-01-15 12:10:07,9aab-fea0ded09ca3,1705320607803,1000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
901,2024-01-15 12:10:07,9963-a29569ffca12,1705320607738,16334,VISA,BANCO PAN S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
902,2024-01-15 12:10:07,8212-47829e634db7,1705320607603,9999,MASTERCARD,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
903,2024-01-15 12:10:07,8407-5eadf83e0ddd,1705320607039,495,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
904,2024-01-15 12:10:06,9f65-fe7bbadfaa57,1705320606935,8900,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
905,2024-01-15 12:10:06,8769-e60d867c93e9,1705320606300,60863,MASTERCARD,ITAU UNIBANCO S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
906,2024-01-15 12:10:05,9a20-be97fc8d2603,1705320605999,23268,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
907,2024-01-15 12:10:05,95aa-11856e923d43,1705320605980,11000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
908,2024-01-15 12:10:05,b436-07cc11abd44a,1705320605610,1990,VISA,BANCO DO BRASIL S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
909,2024-01-15 12:10:05,be6a-b60b41f768e5,1705320605556,1241100,MASTERCARD,PAGSEGURO INTERNET LTDA,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
910,2024-01-15 12:10:05,b24a-fd5ed47d04b2,1705320605311,54425,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
911,2024-01-15 12:10:04,b6ad-dade9eb991e5,1705320604819,1990,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
912,2024-01-15 12:10:04,86f4-1ace35d0f970,1705320604224,5210,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
913,2024-01-15 12:10:04,bfd2-99dbe8802bf8,1705320604014,103,MASTERCARD,BANCO BMG S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
914,2024-01-15 12:10:03,993e-665bc65e5f6c,1705320603939,495,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
915,2024-01-15 12:10:03,bc0e-7fd61d6f8ca9,1705320603227,1070600,MASTERCARD,PAGSEGURO INTERNET LTDA,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
916,2024-01-15 12:10:03,80e9-9f60e7e688fe,1705320603041,6200,ELO,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
917,2024-01-15 12:10:02,b543-1beb901b56ad,1705320602623,898,VISA,BANCO BRADESCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
918,2024-01-15 12:10:02,91c5-7c6cc86266fa,1705320602148,16463,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
919,2024-01-15 12:10:02,8930-ca9d4aa4a4f6,1705320602042,9846,MASTERCARD,NU PAGAMENTOS S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
920,2024-01-15 12:10:00,94d2-f82f3ac526ea,1705320600950,300,VISA,BANCO CSF S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
921,2024-01-15 12:10:00,b8f7-fdd393163bc4,1705320600856,9990,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,10
922,2024-01-15 12:10:00,8dad-81ab4bb79fe2,1705320600178,2450,VISA,ITAU UNIBANCO HOLDING S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,10
923,2024-01-15 12:09:59,918f-ca0e4e2bade2,1705320599868,24800,MASTERCARD,BANCO PAN S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
924,2024-01-15 12:09:59,9741-30f15b3559d4,1705320599219,1200,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
925,2024-01-15 12:09:59,8f0f-131d08219295,1705320599134,6790,MASTERCARD,BANCO INTER S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
926,2024-01-15 12:09:58,a495-cf22cdb1a631,1705320598771,649,ELO,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
927,2024-01-15 12:09:58,a5c7-ff8159826ca9,1705320598344,11000,MASTERCARD,BANCO ORIGINAL,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
928,2024-01-15 12:09:57,b2e8-ae7f7ea0fcfd,1705320597893,11000,MASTERCARD,BANCO CSF S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
929,2024-01-15 12:09:57,b09e-1f4482e488ac,1705320597252,8284,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
930,2024-01-15 12:09:56,a546-b3339cdbca9f,1705320596353,345000,VISA,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
931,2024-01-15 12:09:56,a738-c8824355d16e,1705320596184,9999,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
932,2024-01-15 12:09:56,9c87-c6c0bc43e09f,1705320596127,2500,VISA,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
933,2024-01-15 12:09:55,833d-aeefea120928,1705320595465,12311,VISA,BANCO BRADESCARD S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
934,2024-01-15 12:09:54,ba1e-59626618552c,1705320594801,103765,VISA,BANCO SANTANDER S.A.,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
935,2024-01-15 12:09:54,b4f4-7db6a56ea146,1705320594558,22990,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
936,2024-01-15 12:09:54,9429-4e102bc111de,1705320594437,882,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
937,2024-01-15 12:09:54,b8a3-c8099d3df46e,1705320594144,12568,MASTERCARD,BANCO C6 S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
938,2024-01-15 12:09:53,8634-408c2441522d,1705320593701,15110,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
939,2024-01-15 12:09:52,866d-c7860f7a4351,1705320592862,142930,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
940,2024-01-15 12:09:52,b654-39ca27828d44,1705320592535,11000,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
941,2024-01-15 12:09:52,9c93-634603c681bc,1705320592476,5000,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
942,2024-01-15 12:09:50,9d25-b0fa0da7cb57,1705320590733,5500,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
943,2024-01-15 12:09:50,b749-7579d280f908,1705320590722,5990,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
944,2024-01-15 12:09:49,8e11-71e7216b4840,1705320589945,11000,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
945,2024-01-15 12:09:49,bce5-21c18828f758,1705320589786,47292,VISA,EMPRESA BRASILEIRA DE BENEFICIOS E PAGAMENTOS LTDA.,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
946,2024-01-15 12:09:49,b13a-d796f310b201,1705320589480,308850,MASTERCARD,BANCO BMG S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
947,2024-01-15 12:09:49,87e0-56ac47ee0b11,1705320589273,51400,VISA,BRB-BANCO DE BRASILIA S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
948,2024-01-15 12:09:49,b444-d953633ffda7,1705320589211,24741,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
949,2024-01-15 12:09:49,9047-f6082dd2a7bf,1705320589074,12240,MASTERCARD,BANCO INTER S.A.,NAO AUTORIZADO PELO EMISSOR DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
950,2024-01-15 12:09:48,84e7-3f62a27cde8c,1705320588242,3840,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
951,2024-01-15 12:09:45,a9f4-ae8080c57b6c,1705320585628,1299,MASTERCARD,BANCO PAN S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
952,2024-01-15 12:09:45,890a-a8c26757cfcf,1705320585442,8700,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
953,2024-01-15 12:09:45,9884-e77d3c213a5e,1705320585307,1000,ELO,BANCO DO BRASIL S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
954,2024-01-15 12:09:44,9ba5-fc0d66f17958,1705320584783,9990,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
955,2024-01-15 12:09:44,8ab6-f96a7769bf02,1705320584771,495,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
956,2024-01-15 12:09:44,961f-392434ff60a2,1705320584653,14774,MASTERCARD,BANCO ORIGINAL,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
957,2024-01-15 12:09:44,bf51-5e5da4ed1ecc,1705320584413,6600,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
958,2024-01-15 12:09:43,a432-5f6ec2b4f7c2,1705320583607,260390,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
959,2024-01-15 12:09:43,8d8f-2bd04553237f,1705320583392,166,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
960,2024-01-15 12:09:43,8b6e-dccf3ce4b7ba,1705320583023,1241100,ELO,CAIXA ECONOMICA FEDERAL,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
961,2024-01-15 12:09:42,8748-06076274584d,1705320582091,4900,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
962,2024-01-15 12:09:42,8b2d-881cc89e3017,1705320582062,10699,VISA,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
963,2024-01-15 12:09:41,8d75-bfe47db2c24d,1705320581236,2000,VISA,CALCARD S.A. - INSTITUICAO DE PAGAMENTOS,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
964,2024-01-15 12:09:41,b2f2-671e1973463e,1705320581188,5790,VISA,BANCO BRADESCARD S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
965,2024-01-15 12:09:41,a30a-e8c19a52e2c7,1705320581105,495,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
966,2024-01-15 12:09:41,b6d9-b21e8bc786c4,1705320581019,495,VISA,CAIXA ECONOMICA FEDERAL,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
967,2024-01-15 12:09:40,9aa1-6e09292d35fe,1705320580828,2500,VISA,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
968,2024-01-15 12:09:39,979e-7efc01dd0406,1705320579872,5000,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
969,2024-01-15 12:09:39,ae79-f57037963caa,1705320579406,2955,VISA,BANCO SANTANDER S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
970,2024-01-15 12:09:38,abb2-ea90fbd43c9e,1705320578660,11520,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
971,2024-01-15 12:09:38,9b12-cbeacde4945e,1705320578423,1674,VISA,BANCO SANTANDER S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
972,2024-01-15 12:09:38,bbe9-70c54685c68f,1705320578359,200,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
973,2024-01-15 12:09:38,a2d2-ac302551e2fd,1705320578074,495,VISA,BANCO SANTANDER S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
974,2024-01-15 12:09:37,8af7-83e591982e01,1705320577620,34537,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
975,2024-01-15 12:09:37,8da5-c43223e04b96,1705320577390,261402,VISA,BANCO DO BRASIL S.A.,VALOR EXCEDIDO. CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
976,2024-01-15 12:09:37,8489-99bb7005b2d1,1705320577268,28999,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
977,2024-01-15 12:09:37,a37e-b4874ec8f0a9,1705320577090,579,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
978,2024-01-15 12:09:36,9bc0-6664dee6e8be,1705320576753,495,VISA,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
979,2024-01-15 12:09:36,859b-ad662bcb867d,1705320576291,21702,ELO,BANCO BV S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
980,2024-01-15 12:09:36,879a-e27a459b9728,1705320576031,3000,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
981,2024-01-15 12:09:35,8a87-04d137217b44,1705320575703,129336,VISA,CREDZ ADMINISTRADORA DE CARTOES S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
982,2024-01-15 12:09:35,b073-7d7108c861d3,1705320575300,26493,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
983,2024-01-15 12:09:35,a901-87567305a98e,1705320575202,495,MASTERCARD,BANCO BTG PACTUAL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
984,2024-01-15 12:09:34,b7f9-14fcd9d37a5b,1705320574653,35223,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
985,2024-01-15 12:09:34,969e-f22a65912d4b,1705320574638,29700,VISA,BANCO BRADESCO S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
986,2024-01-15 12:09:34,a8fc-61f9850daf62,1705320574273,191445,VISA,ITAU UNIBANCO HOLDING S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
987,2024-01-15 12:09:33,bb37-7fc5698c42c5,1705320573147,700,MASTERCARD,NU PAGAMENTOS S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
988,2024-01-15 12:09:33,b3a0-549939828ead,1705320573129,5692,VISA,BANCO BRADESCARD S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
989,2024-01-15 12:09:33,b233-e5514adc5a69,1705320573072,100,MASTERCARD,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
990,2024-01-15 12:09:33,bd11-a356ed6e0010,1705320573017,990,ELO,BANCO DO BRASIL S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
991,2024-01-15 12:09:32,be65-03ae73385259,1705320572727,1500,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
992,2024-01-15 12:09:32,bde5-c509b5f0f815,1705320572578,7398,MASTERCARD,NU PAGAMENTOS S.A.,NAO AUTORIZADA,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
993,2024-01-15 12:09:32,a2b4-a2793a87841c,1705320572308,9999,VISA,BANCO DO BRASIL S.A.,ERRO NO CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
994,2024-01-15 12:09:32,b6e4-9597748d86b0,1705320572245,9070,MASTERCARD,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
995,2024-01-15 12:09:32,9dd9-351448a22f71,1705320572068,38247,MASTERCARD,ITAU UNIBANCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
996,2024-01-15 12:09:31,abe0-29a45c05dfbb,1705320571921,13900,MASTERCARD,BANCO CSF S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
997,2024-01-15 12:09:31,aaae-0fd838afb07d,1705320571885,24800,MASTERCARD,BANCO PAN S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
998,2024-01-15 12:09:31,84d5-24a1a049f102,1705320571766,14900,VISA,BANCO DO BRASIL S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
999,2024-01-15 12:09:31,8a59-711cb8caed34,1705320571336,47367,MASTERCARD,ITAU UNIBANCO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
1000,2024-01-15 12:09:31,8c00-b279275866ca,1705320571210,9929,MASTERCARD,REALIZE CREDITO FINANCIAMENTO E INVESTIMENTO S.A.,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
1001,2024-01-15 12:09:31,acc5-153cc81f74c4,1705320571203,61998,MASTERCARD,CRED-SYSTEM ADMINISTRADORA DE,SUCESSO,PAID,2024-01-01,Afternoon,2024,1,15,Monday,12,9
1002,2024-01-15 12:09:31,8902-8a322819c429,1705320571201,6600,MASTERCARD,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
1003,2024-01-15 12:09:29,8a78-e95ce031b679,1705320569984,61212,MASTERCARD,NU PAGAMENTOS S.A.,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED,2024-01-01,Afternoon,2024,1,15,Monday,12,9
